  34.00000,   0.00000,   5.00000,   0.00000, 400.00000,   0.00000,   2.00000,   1.00000
  63.00000,   2.00000,   5.00000,   5.00000, 120.00000,   1.00000,   4.00000,   1.00000
 285.00000,   3.00000,   0.00000,   0.00000, 120.00000,   0.00000,   3.00000,   2.00000
 126.00000,   2.00000,   1.00000,   0.00000,  61.00000,   1.00000,   6.00000,   0.00000
 100.00000,   1.00000,   1.00000,   0.00000, 115.00000,   1.00000,   3.00000,   1.00000
 270.00000,   3.00000,   0.00000,   0.00000, 190.00000,   1.00000,   3.00000,   2.00000
 214.00000,   0.00000,   0.00000,   0.00000,  16.00000,   2.00000,   3.00000,   2.00000
  20.00000,   0.00000,   5.00000,   0.00000,  70.00000,   1.00000,   0.00000,   1.00000
 180.00000,   3.00000,   0.00000,   0.00000, 100.00000,   1.00000,   4.00000,   1.00000
 226.00000,   1.00000,   1.00000,   1.00000,  14.00000,   2.00000,   3.00000,   0.00000
  58.00000,   0.00000,   5.00000,   0.00000, 222.00000,   0.00000,   5.00000,   0.00000
 188.00000,   3.00000,   1.00000,   0.00000,  62.00000,   2.00000,   3.00000,   2.00000
 190.00000,   2.00000,   1.00000,   0.00000,  82.00000,  22.00000,   3.00000,   2.00000
 194.00000,   0.00000,   0.00000,   0.00000, 129.00000,   0.00000,   2.00000,   1.00000
 135.00000,   0.00000,   5.00000,   0.00000, 250.00000,   0.00000,   4.00000,   1.00000
 292.00000,   0.00000,   0.00000,   1.00000, 332.00000,   0.00000,   6.00000,   1.00000
 248.00000,   1.00000,   0.00000,   0.00000, 201.00000,   0.00000,   4.00000,   1.00000
  72.00000,   0.00000,   2.00000,   0.00000, 220.00000,   0.00000,   2.00000,   1.00000
 104.00000,   1.00000,   1.00000,   0.00000, 140.00000,   1.00000,   6.00000,   1.00000
 239.00000,   1.00000,   2.00000,   0.00000,  65.00000,   0.00000,   0.00000,   1.00000
 196.00000,   1.00000,   0.00000,   0.00000, 136.00000,   0.00000,   2.00000,   1.00000
 161.00000,   0.00000,   5.00000,   0.00000, 220.00000,   0.00000,   2.00000,   1.00000
 159.00000,   0.00000,   0.00000,   2.00000,  94.00000,   1.00000,   6.00000,   1.00000
 294.00000,   1.00000,   0.00000,   0.00000, 151.00000,   1.00000,   3.00000,   2.00000
 205.00000,   0.00000,   0.00000,   0.00000,  95.00000,   0.00000,   2.00000,   1.00000
 228.00000,   0.00000,   0.00000,   0.00000,  85.00000,   2.00000,   3.00000,   2.00000
 193.00000,   0.00000,   0.00000,   0.00000, 175.00000,   0.00000,   2.00000,   1.00000
 216.00000,   1.00000,   0.00000,   0.00000,  40.00000,   2.00000,   3.00000,   2.00000
  75.00000,   3.00000,   0.00000,   0.00000,  87.00000,   1.00000,   6.00000,   1.00000
 140.00000,   1.00000,   1.00000,   0.00000, 250.00000,   0.00000,   6.00000,   1.00000
 186.00000,   0.00000,   1.00000,   0.00000,  61.00000,   2.00000,   3.00000,   2.00000
  15.00000,   3.00000,   2.00000,   1.00000, 200.00000,   1.00000,   3.00000,   2.00000
  57.00000,   0.00000,   5.00000,   0.00000, 280.00000,   0.00000,   2.00000,   1.00000
 102.00000,   2.00000,   0.00000,   0.00000, 116.00000,   0.00000,   4.00000,   1.00000
 231.00000,   1.00000,   0.00000,   0.00000,  94.00000,   2.00000,   3.00000,   2.00000
 177.00000,   1.00000,   0.00000,   0.00000,  65.00000,   2.00000,   0.00000,   1.00000
 125.00000,   0.00000,   1.00000,   0.00000, 190.00000,   0.00000,   2.00000,   0.00000
  50.00000,   3.00000,   1.00000,   0.00000, 350.00000,   0.00000,   4.00000,   2.00000
 218.00000,   0.00000,   0.00000,   0.00000,  44.00000,   2.00000,   3.00000,   2.00000
  31.00000,   5.00000,   4.00000,   1.00000, 350.00000,   1.00000,   3.00000,   2.00000
 183.00000,   4.00000,   1.00000,   1.00000, 139.00000,   1.00000,   0.00000,   1.00000
  48.00000,   3.00000,   1.00000,   0.00000, 289.00000,   0.00000,   3.00000,   2.00000
 139.00000,   0.00000,   1.00000,   1.00000, 130.00000,   0.00000,   3.00000,   1.00000
 153.00000,   0.00000,   5.00000,   0.00000, 500.00000,   0.00000,   2.00000,   1.00000
 113.00000,   1.00000,   1.00000,   0.00000,  40.00000,   2.00000,   6.00000,   2.00000
  13.00000,   0.00000,   4.00000,   2.00000, 350.00000,   1.00000,   1.00000,   1.00000
  21.00000,   2.00000,   2.00000,   2.00000,  50.00000,   0.00000,   2.00000,   0.00000
 288.00000,   3.00000,   0.00000,   1.00000,  70.00000,   0.00000,   6.00000,   2.00000
 103.00000,   4.00000,   1.00000,   3.00000, 200.00000,   1.00000,   2.00000,   1.00000
 276.00000,   1.00000,   2.00000,   0.00000, 227.00000,   0.00000,   3.00000,   1.00000
 223.00000,   1.00000,   0.00000,   0.00000,  92.00000,   2.00000,   3.00000,   2.00000
 237.00000,   2.00000,   1.00000,   0.00000, 160.00000,   0.00000,   4.00000,   2.00000
  37.00000,   1.00000,   1.00000,   1.00000, 117.00000,   2.00000,   3.00000,   2.00000
 243.00000,   0.00000,   0.00000,   0.00000, 130.00000,   0.00000,   6.00000,   1.00000
 124.00000,   0.00000,   0.00000,   0.00000,  70.00000,   2.00000,   2.00000,   2.00000
 201.00000,   0.00000,   0.00000,   0.00000, 129.00000,   0.00000,   2.00000,   1.00000
   6.00000,   2.00000,   0.00000,   0.00000,  55.00000,   2.00000,   3.00000,   2.00000
 260.00000,   2.00000,   2.00000,   1.00000, 135.00000,   0.00000,   3.00000,   1.00000
 142.00000,   1.00000,   0.00000,   4.00000,  40.00000,   1.00000,   6.00000,   1.00000
  26.00000,   0.00000,   1.00000,   0.00000, 800.00000,   2.00000,   3.00000,   2.00000
  39.00000,   3.00000,   1.00000,   1.00000, 153.00000,   2.00000,   3.00000,   2.00000
 220.00000,   2.00000,   1.00000,   0.00000,  80.00000,   2.00000,   3.00000,   2.00000
  64.00000,   0.00000,   1.00000,   0.00000, 105.00000,   0.00000,   2.00000,   1.00000
 181.00000,   1.00000,   0.00000,   0.00000, 120.00000,   0.00000,   6.00000,   1.00000
 110.00000,   1.00000,   4.00000,   3.00000, 340.00000,   2.00000,   3.00000,   1.00000
  18.00000,   1.00000,   1.00000,   1.00000, 300.00000,   0.00000,   3.00000,   2.00000
 271.00000,   0.00000,   2.00000,   0.00000, 200.00000,   0.00000,   3.00000,   2.00000
 249.00000,   0.00000,   0.00000,   0.00000,  41.00000,   0.00000,   6.00000,   0.00000
 255.00000,   3.00000,   2.00000,   0.00000, 150.00000,   0.00000,   6.00000,   1.00000
  84.00000,   1.00000,   0.00000,   0.00000, 120.00000,   0.00000,   3.00000,   1.00000
  67.00000,   2.00000,   0.00000,   0.00000, 200.00000,   1.00000,   3.00000,   2.00000
 160.00000,   0.00000,   2.00000,   0.00000, 160.00000,   0.00000,   0.00000,   1.00000
  24.00000,   2.00000,   2.00000,   2.00000, 120.00000,   2.00000,   1.00000,   0.00000
   7.00000,   1.00000,   1.00000,   0.00000, 135.00000,   2.00000,   3.00000,   2.00000
 258.00000,   0.00000,   2.00000,   0.00000, 219.00000,   0.00000,   2.00000,   1.00000
 122.00000,   2.00000,   2.00000,   1.00000, 130.00000,   0.00000,   3.00000,   0.00000
 109.00000,   3.00000,   1.00000,   0.00000, 104.00000,   1.00000,   3.00000,   1.00000
 210.00000,   0.00000,   0.00000,   0.00000,  60.00000,   2.00000,   3.00000,   2.00000
  89.00000,   1.00000,   1.00000,   0.00000, 200.00000,   0.00000,   3.00000,   2.00000
 195.00000,   0.00000,   0.00000,   0.00000, 136.00000,   0.00000,   2.00000,   1.00000
 267.00000,   3.00000,   1.00000,   0.00000, 174.00000,   0.00000,   3.00000,   2.00000
 146.00000,   0.00000,   3.00000,   0.00000, 125.00000,   1.00000,   0.00000,   1.00000
 172.00000,   0.00000,   4.00000,   0.00000, 120.00000,   2.00000,   0.00000,   2.00000
 128.00000,   0.00000,   0.00000,   0.00000, 200.00000,   0.00000,   1.00000,   1.00000
 236.00000,   1.00000,   1.00000,   1.00000, 278.00000,   0.00000,   4.00000,   2.00000
 173.00000,   0.00000,   1.00000,   0.00000, 183.00000,   0.00000,   2.00000,   1.00000
 252.00000,   2.00000,   0.00000,   0.00000, 230.00000,   0.00000,   3.00000,   1.00000
  71.00000,   0.00000,   2.00000,   0.00000, 190.00000,   0.00000,   2.00000,   1.00000
 222.00000,   0.00000,   0.00000,   0.00000,  36.00000,   2.00000,   3.00000,   2.00000
  95.00000,   0.00000,   1.00000,   0.00000,  70.00000,   0.00000,   6.00000,   1.00000
 224.00000,   0.00000,   0.00000,   0.00000, 147.00000,   2.00000,   3.00000,   2.00000
 176.00000,   2.00000,   0.00000,   1.00000, 200.00000,   0.00000,   6.00000,   1.00000
 290.00000,   2.00000,   0.00000,   0.00000,  97.00000,   0.00000,   6.00000,   2.00000
 157.00000,   0.00000,   1.00000,   0.00000, 110.00000,   0.00000,   6.00000,   1.00000
  40.00000,   1.00000,   1.00000,   1.00000,  80.00000,   2.00000,   1.00000,   2.00000
 277.00000,   0.00000,   0.00000,   0.00000,  86.00000,   0.00000,   6.00000,   2.00000
  82.00000,   0.00000,   0.00000,   0.00000, 100.00000,   0.00000,   5.00000,   1.00000
 225.00000,   0.00000,   0.00000,   1.00000,  41.00000,   2.00000,   3.00000,   2.00000
 136.00000,   0.00000,   5.00000,   0.00000, 350.00000,   0.00000,   4.00000,   1.00000
 246.00000,   3.00000,   0.00000,   0.00000, 120.00000,   0.00000,   4.00000,   0.00000
 121.00000,   0.00000,   1.00000,   0.00000, 130.00000,   0.00000,   0.00000,   0.00000
 200.00000,   0.00000,   0.00000,   0.00000, 249.00000,   0.00000,   2.00000,   1.00000
 241.00000,   0.00000,   1.00000,   1.00000, 118.00000,   0.00000,   6.00000,   0.00000
   1.00000,   0.00000,   2.00000,   0.00000, 118.00000,   0.00000,   0.00000,   1.00000
  91.00000,   1.00000,   0.00000,   0.00000, 110.00000,   1.00000,   6.00000,   1.00000
 299.00000,   1.00000,   0.00000,   1.00000, 148.00000,   1.00000,   5.00000,   1.00000
 269.00000,   2.00000,   0.00000,   3.00000,  42.00000,   0.00000,   6.00000,   0.00000
 219.00000,   1.00000,   1.00000,   0.00000,  60.00000,   2.00000,   3.00000,   2.00000
 263.00000,   0.00000,   3.00000,   0.00000, 165.00000,   0.00000,   0.00000,   1.00000
 158.00000,   0.00000,   5.00000,   0.00000, 230.00000,   0.00000,   0.00000,   1.00000
 275.00000,   0.00000,   0.00000,   0.00000, 180.00000,   0.00000,   0.00000,   1.00000
 191.00000,   1.00000,   1.00000,   0.00000,  84.00000,   2.00000,   3.00000,   2.00000
  80.00000,   4.00000,   1.00000,   1.00000, 180.00000,   1.00000,   0.00000,   1.00000
 202.00000,   1.00000,   0.00000,   0.00000, 206.00000,   0.00000,   2.00000,   1.00000
  10.00000,   1.00000,   2.00000,   1.00000, 160.00000,   2.00000,   1.00000,   0.00000
 166.00000,   0.00000,   0.00000,   0.00000,  80.00000,   2.00000,   1.00000,   1.00000
  33.00000,   0.00000,   3.00000,   0.00000, 350.00000,   0.00000,   6.00000,   2.00000
